,tinh,project,link,kind,location,price
86,tai-quang-ninh,Căn hộ Ramada by Windham Ha Long Bay View,https://cafeland.vn/du-an/can-ho-ramada-by-windham-ha-long-bay-view-2010.html,Căn hộ chung cư,"Địa chỉ: Phố Hồng Tiến, TP. Hạ Long, Quảng Ninh",Địa chỉ:
87,tai-quang-ninh,Condotel Best Western Premier Sapphire Ha Long,https://cafeland.vn/du-an/condotel-best-western-premier-sapphire-ha-long-1983.html,Căn hộ chung cư,"Địa chỉ: Số 1 Bến Đoan, TP. Hạ Long, Quảng Ninh",Địa chỉ:
88,tai-quang-ninh,Dự án Beverly Hills Hạ Long,https://cafeland.vn/du-an/du-an-beverly-hills-ha-long-1938.html,Khu Đô Thị,"Địa chỉ: Ngọn đồi Hải Quân, TP. Hạ Long, Quảng Ninh","Giá thấp nhất: 1,12 tỷ"
89,tai-quang-ninh,Căn hộ Citadines Marina Halong,https://cafeland.vn/du-an/can-ho-citadines-marina-halong-1929.html,Căn hộ chung cư,"Địa chỉ: Bán đảo 3, TP. Hạ Long, Quảng Ninh",Giá thấp nhất: 914 triệu
90,tai-quang-ninh,Căn hộ và khách sạn Marina Square Hạ Long,https://cafeland.vn/du-an/can-ho-va-khach-san-marina-square-ha-long-1810.html,Căn hộ chung cư,"Địa chỉ: TP. Hạ Long, Quảng Ninh",Địa chỉ:
91,tai-quang-ninh,Khu đô thị Sun Premier Village Hạ Long,https://cafeland.vn/du-an/khu-do-thi-sun-premier-village-ha-long-1804.html,Khu Đô Thị,"Địa chỉ: đường Hạ Long, TP. Hạ Long, Quảng Ninh",Địa chỉ:
92,tai-quang-ninh,Khu dân cư Tuần Châu Marina,https://cafeland.vn/du-an/khu-dan-cu-tuan-chau-marina-1782.html,Khu Đô Thị,"Địa chỉ: khu đô thị Cảng Ngọc Châu,, TP. Hạ Long, Quảng Ninh","Giá thấp nhất: 3,78 tỷ"
93,tai-quang-ninh,Dự án Phoenix Legend,https://cafeland.vn/du-an/du-an-phoenix-legend-1744.html,Khu Đô Thị,"Địa chỉ: Đỉnh đồi 1, TP. Hạ Long, Quảng Ninh",Địa chỉ:
94,tai-quang-ninh,Dự án KaLong Riverside City,https://cafeland.vn/du-an/du-an-kalong-riverside-city-1718.html,Nhà Phố - Biệt Thự,"Địa chỉ: Sông KaLong, TP. Móng Cái, Quảng Ninh",Địa chỉ:
95,tai-quang-ninh,Chung cư Green Bay Garden,https://cafeland.vn/du-an/chung-cu-green-bay-garden-1600.html,Căn hộ chung cư,"Địa chỉ: Đường Hoàng Quốc Việt, Hùng Thắng, TP. Hạ Long, Quảng Ninh",Giá thấp nhất: 600 triệu
96,tai-quang-ninh,Khu căn hộ Lideco Hạ Long,https://cafeland.vn/du-an/khu-can-ho-lideco-ha-long-1522.html,Căn hộ chung cư,"Địa chỉ: số 31 Trần Hưng Đạo, TP. Hạ Long, Quảng Ninh","Giá thấp nhất: 1,6 tỷ"
97,tai-quang-ninh,Khu căn hộ The Sapphire Residence,https://cafeland.vn/du-an/khu-can-ho-the-sapphire-residence-1503.html,Căn hộ chung cư,"Địa chỉ: Đường Trần Quốc Nghiễn, TP. Hạ Long, Quảng Ninh",Địa chỉ:
98,tai-quang-ninh,Khu căn hộ Lạc Hồng Lotus Hạ Long,https://cafeland.vn/du-an/khu-can-ho-lac-hong-lotus-ha-long-1379.html,Căn hộ chung cư,"Địa chỉ: Nguyễn Hiền, TP. Hạ Long, Quảng Ninh","Giá thấp nhất: 1,8 tỷ"
99,tai-quang-ninh,Khu căn hộ Mon Bay,https://cafeland.vn/du-an/khu-can-ho-mon-bay-1364.html,Căn hộ chung cư,"Địa chỉ: Đường Trần Quốc Nghiễn, TP. Hạ Long, Quảng Ninh",Địa chỉ:
100,tai-quang-ninh,Nhà liền kề Lotus Residences,https://cafeland.vn/du-an/nha-lien-ke-lotus-residences-1168.html,Khu Đô Thị,"Địa chỉ: Bán đảo 2, TP. Hạ Long, Quảng Ninh",Địa chỉ:
101,tai-quang-ninh,Khu đô thị Halong Marina,https://cafeland.vn/du-an/khu-do-thi-halong-marina-1084.html,Khu Đô Thị,"Địa chỉ: Đường hoàng Quốc Việt, TP. Hạ Long, Quảng Ninh",Địa chỉ:
102,tai-quang-ninh,Green Bay Towers: Căn hộ cao cấp trong đô thị HaLong Marina,https://cafeland.vn/du-an/green-bay-towers-can-ho-cao-cap-trong-do-thi-halong-marina-912.html,Căn hộ chung cư,"Địa chỉ: Đường Hùng Thắng, TP. Hạ Long, Quảng Ninh","Giá thấp nhất: 1,5 tỷ"
103,tai-quang-ninh,Licogi 18.1 Tower: Căn hộ khu đô thị Lán Bè Thành phố Hạ Long,https://cafeland.vn/du-an/licogi-181-tower-can-ho-khu-do-thi-lan-be-thanh-pho-ha-long-911.html,Căn hộ chung cư,"Địa chỉ: DV1, TP. Hạ Long, Quảng Ninh",Địa chỉ:
104,tai-quang-ninh,Marina Residences: Khu phố cảng tại Nam Tuần Châu,https://cafeland.vn/du-an/marina-residences-khu-pho-cang-tai-nam-tuan-chau-907.html,Nhà Phố - Biệt Thự,"Địa chỉ: Đảo Tuần Châu, TP. Hạ Long, Quảng Ninh",Địa chỉ:
105,tai-quang-ninh,Time Towers: Tổ hợp trung tâm thương mại văn phòng và khách sạn cao cấp Hạ Long,https://cafeland.vn/du-an/time-towers-to-hop-trung-tam-thuong-mai-van-phong-va-khach-san-cao-cap-ha-long-789.html,Loại Hình Khác,"Địa chỉ: Đường Lê Thành Tông, TP. Hạ Long, Quảng Ninh",Địa chỉ:
106,tai-quang-ninh,Cao Xanh – Hà Khánh C: Đô thị mới bên bờ biển Tp.Hạ Long,https://cafeland.vn/du-an/cao-xanh-ha-khanh-c-do-thi-moi-ben-bo-bien-tpha-long-720.html,Khu Đô Thị,"Địa chỉ: Đường Cao Xanh, TP. Hạ Long, Quảng Ninh",Địa chỉ:
107,tai-quang-ninh,Khu đô thị Cảng Ngọc Châu: Tiểu khu 22 của đảo Tuần Châu,https://cafeland.vn/du-an/khu-do-thi-cang-ngoc-chau-tieu-khu-22-cua-dao-tuan-chau-634.html,Nhà Phố - Biệt Thự,"Địa chỉ: Đảo Tuần Châu, TP. Hạ Long, Quảng Ninh",Địa chỉ:
108,tai-quang-ninh,Mandaville Hạ Long: Khu du lịch nghỉ dưỡng tại thành phố Hạ Long,https://cafeland.vn/du-an/mandaville-ha-long-khu-du-lich-nghi-duong-tai-thanh-pho-ha-long-614.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Đường Hạ Long, TP. Hạ Long, Quảng Ninh",Địa chỉ:
109,tai-quang-ninh,The Bay View Towers: Chỉ một màu xanh,https://cafeland.vn/du-an/the-bay-view-towers-chi-mot-mau-xanh-264.html,Căn hộ chung cư,"Địa chỉ: Vịnh Hạ Long, TP. Hạ Long, Quảng Ninh",Địa chỉ:
110,tai-quang-ninh,Biệt thự đồi Thủy Sản,https://cafeland.vn/du-an/biet-thu-doi-thuy-san-113.html,Nhà Phố - Biệt Thự,"Địa chỉ: đồi Thủy Sản, TP. Hạ Long, Quảng Ninh",Địa chỉ:
